siren,url_pappers,site_web,adress,lat,lon
913361960,,,1 RUE DU 14 JUILLET 33113 SAINT-SYMPHORIEN,44.428405,-0.490168
913629374,,,IMMEUBLE TOPAZE 2 RUE JEAN BONNARDEL 33140 VILLENAVE-D'ORNON,44.76898,-0.578414
913646568,,,30 RUE DU GENERAL DE GAULLE 33290 LUDON-MEDOC,44.980954,-0.603984
913992566,,,356 ROUTE DE CAPDEVILLE 33121 CARCANS,45.066415,-1.053848
914152202,,,5 RUE HERMIONE 33950 LEGE-CAP-FERRET,44.785573,-1.171057
914166095,,,APPT 35 BAT 6 4 RUE ALAIN MIMOUN 33140 VILLENAVE-D'ORNON,44.77697,-0.53532
914195367,,,BORDEAUX,44.851897,-0.587877
914222237,,,42 COURS DE L'YSER 33800 BORDEAUX,44.828228,-0.56857
914236872,,,12 RUE FREDERIC CHOPIN 33320 LE TAILLAN-MEDOC,44.8995,-0.672768
914547435,,,"2, B BOULEVARD PIERRE LOTI 33120 ARCACHON",44.653654,-1.146084
914677034,,,LOT 7 84 ROUTE DE LIBOURNE 33133 GALGON,44.983129,-0.254383
914745286,,,RES CRESPY 2 BAT 4 ENT B PORTE 0150 5 AVENUE GEORGES LASSERRE 33400 TALENCE,44.805225,-0.591603
914773528,,,138 COURS DU GENERAL DE GAULLE 33170 GRADIGNAN,44.772305,-0.614335
914825864,,,11 IMP DU LAVOIR 33240 VAL DE VIRVEE,45.019234,-0.393739
914989884,,,142 COURS BALGUERIE STUTTENBERG 33300 BORDEAUX,44.859406,-0.565212
915077838,,,APPT 119 21 AVENUE MARYSE BASTIE 33520 BRUGES,44.886936,-0.612177
915077903,,,CENTRE COMMERCIAL CAP DE BOS 8 RUE D'ARTOIS 33600 PESSAC,44.792202,-0.682385
915221899,,,"43, T AVENUE DE LA MARNE 33700 MERIGNAC",44.837517,-0.619384
915242549,,,43 ALL DES TABERNOTTES 33370 YVRAC,44.877317,-0.467331
915362222,,,MERIGNAC,44.83337,-0.674682
917435885,,,82 RUE MOZART 33100 BORDEAUX,44.84185,-0.545066
917484693,,,3 RTE BOIS MENU 33370 FARGUES-SAINT-HILAIRE,44.826443,-0.446992
917586935,,,24 RUE DE LA PEYRERE 33240 CUBZAC-LES-PONTS,44.972797,-0.435567
917605677,,,5 LOTISSEMENT LES HAUTS DE POMAREDE 33640 CASTRES-GIRONDE,44.691017,-0.454302
917687857,,,CENTRE COMMERCIAL AUCHAN 6 AV DE LA PRAIRIE 33370 ARTIGUES-PRES-BORDEAUX,44.871593,-0.481464
917703670,,,39 COURS PASTEUR 33000 BORDEAUX,44.834793,-0.575037
917768491,,,6 RUE BOUFFARD 33000 BORDEAUX,44.84038,-0.579976
917796294,,,887 AVENUE DU LAS 33127 SAINT-JEAN-D'ILLAC,44.807563,-0.79015
917818346,,,23 RUE DE LA DEVISE 33000 BORDEAUX,44.84003,-0.571603
917829087,,,142 AVENUE DES PYRENEES 33140 VILLENAVE-D'ORNON,44.763218,-0.559761
917988644,,,"2, T CHEMIN D??ENTRE 2 MONTS 33710 PRIGNAC-ET-MARCAMPS",45.035544,-0.500304
918131475,,,9 RUE SICARD 33000 BORDEAUX,44.851765,-0.571785
918315805,,,28 AVENUE GASTON CABANNES 33270 FLOIRAC,44.829624,-0.525779
918358102,,,LAGORCE,46.122315,1.259865
918371014,,,1 RUE JEAN JAURES 33185 LE HAILLAN,44.873085,-0.67825
918495565,,,1 RUE DE L'ESPERANTO 33310 LORMONT,44.870384,-0.522905
918533035,,,38 AVENUE DE LA COTE D??ARGENT 33380 BIGANOS,44.633916,-0.976543
918533035,,,29 COURS TARTAS 33120 ARCACHON,44.660472,-1.171573
918658139,,,ZAC EYRIALIS 1 AVENUE DU MEDOC 33114 LE BARP,44.612002,-0.775264
918672387,,,20 RUE DE GRASSI 33000 BORDEAUX,44.84066,-0.577086
918694969,,,5 LA CABANE  33860 REIGNAC,45.242671,-0.542055
918741869,,,120 AVENUE DE LA COTE D??ARGENT 33380 BIGANOS,44.638133,-0.96723
918838814,,,CENTRE COM AUCHAN LIEU DIT FACTURE 31 RUE DES FONDERIES 33380 BIGANOS,44.638762,-0.960393
919014969,,,APPT 305 RES GENICENTRE 15 ALLEE DU COLONEL FABIEN 33310 LORMONT,44.876316,-0.520119
919314997,,,11 RUE MAZAGRAN 33800 BORDEAUX,44.827515,-0.571484
919354589,,,53 AVENUE DE LA LIBERATION 33440 AMBARES-ET-LAGRAVE,44.930454,-0.473826
919404475,,,3 RUE DU PRESIDENT COTY 33440 AMBARES-ET-LAGRAVE,44.926353,-0.489158
919455295,,,45 AVENUE DE LA LIBERATION 33138 LANTON,44.705127,-1.042354
919659524,,,59 COURS PASTEUR 33000 BORDEAUX,44.83328,-0.57426
919818971,,,9 RUE DES LIBELLULES 33270 FLOIRAC,44.832226,-0.532647
919838565,,,189 AVENUE LOUIS BARTHOU 33000 BORDEAUX,44.821629,-0.582632
919843060,,,458 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY 33200 BORDEAUX,44.859474,-0.631598
919858761,,,58 COURS DE L'ARGONNE 33000 BORDEAUX,44.826195,-0.577027
919901405,,,4 RUE MORTON 33200 BORDEAUX,44.8493,-0.622618
920000767,,,11 AVENUE DU COLONEL PIERRE BOURGOIN 33127 MARTIGNAS-SUR-JALLE,44.84202,-0.76604
920030277,,,10 RUE CHAIGNEAU 33000 BORDEAUX,44.8575,-0.589553
920030277,,,8 RUE BOUQUIERE 33000 BORDEAUX,44.8368,-0.571196
920200276,,,BAT B APT 101  RUE JOSEPH CABANE 33440 AMBARES-ET-LAGRAVE,44.921522,-0.485533
920205382,,,22 RUE VILARIS 33800 BORDEAUX,44.82577,-0.563322
920205416,,,BAT B - PORTE 7 162 AVENUE D'EYSINES 33000 BORDEAUX,44.859894,-0.608882
920552809,,,30 QUAI DES CHARTRONS 33000 BORDEAUX,44.852282,-0.572469
920567617,,,10 RUE DES GRANDS THIBAUDS 33240 SAINT-LAURENT-D'ARCE,45.047264,-0.465732
920569597,,,36 AVENUE THIERS 33100 BORDEAUX,44.848937,-0.552606
920596558,,,122 AVENUE HENRI VIGNEAU 33700 MERIGNAC,44.829193,-0.664453
920695384,,,51 COURS D'ALSACE ET LORRAINE 33000 BORDEAUX,44.83782,-0.571327
920731718,,,15 PLACE DE L'ETOILE 33510 ANDERNOS-LES-BAINS,44.729994,-1.082198
920808698,,,50 AVENUE DE LA REPUBLIQUE 33450 SAINT-LOUBES,44.917264,-0.429063
920822582,,,4 RUE EDMOND COSTEDOAT 33000 BORDEAUX,44.831833,-0.577849
921008314,,,64 AVENUE AUGUSTE FERRET 33110 LE BOUSCAT,44.861913,-0.599757
921056206,,,7 CHEMIN DES LAPINS 33510 ANDERNOS-LES-BAINS,44.75569,-1.080335
921172326,,,60 RUE WALDECK ROUSSEAU 33500 LIBOURNE,44.916075,-0.244526
921259933,,,20 RUE DU PUY 33390 SAINT-ANDRONY,45.185408,-0.632298
921396123,,,31 AVENUE FERNAND PILLOT 33133 GALGON,44.991798,-0.272137
921431839,,,BATIMENT 1B ETG 3 APPT 227 1 RES BARTHES 33170 GRADIGNAN,44.766526,-0.596287
921447371,,,37 AVENUE DE MAGUDAS 33185 LE HAILLAN,44.8613,-0.695588
921460705,,,19 RUE PRINCIPALE 33820 ETAULIERS,45.222414,-0.573171
921480877,,,33 RUE DE CURSOL 33000 BORDEAUX,44.834846,-0.578038
921535209,,,1 R SIRAZAC 33370 TRESSES,44.838413,-0.482905
921698577,,,76 RUE WALDECK ROUSSEAU 33500 LIBOURNE,44.915441,-0.243898
921790838,,,61 COURS DE LA REPUBLIQUE 33470 GUJAN-MESTRAS,44.638924,-1.062716
921819652,,,54 AVENUE DE VERDUN 33450 MONTUSSAN,44.87727,-0.427386
921853198,,,318 ROUTE DE LIBOURNE 33540 SAUVETERRE-DE-GUYENNE,44.698665,-0.089371
921897815,,,CENON,44.854935,-0.523227
922021936,,,BAT. SAYONARA ETG. 1 APP.3 52 RUE MONDENARD 33000 BORDEAUX,44.8462,-0.588358
922062112,,,208 AVENUE DU LAS 33127 SAINT-JEAN-D'ILLAC,44.810637,-0.78277
922064530,,,4 RUE DE LA REPUBLIQUE 33220 SAINTE-FOY-LA-GRANDE,44.841305,0.213878
922143979,,,RES CLOS STEHELIN BAT B APT 25 34 RUE DOMION 33200 BORDEAUX,44.857426,-0.624112
922494109,,,508 ROUTE DE PAUILLAC 33290 LE PIAN-MEDOC,44.952911,-0.629703
922527999,,,LANDE GRAND 33290 LE PIAN-MEDOC,44.953551,-0.627956
922543772,,,"30, B AVENUE CHARLES DE GAULLE 33650 SAUCATS",44.651647,-0.596727
922703087,,,1ER ETAGE 23 RUE RAMONET 33000 BORDEAUX,44.852585,-0.570059
922712435,,,RESIDENCE LES TILLEULS 14 RUE DU 11 NOVEMBRE 1918 33430 BAZAS,44.432643,-0.216491
922804554,,,25 AVENUE ROUL 33400 TALENCE,44.807095,-0.592501
922804554,,,156 AVENUE DE LA SOMME 33700 MERIGNAC,44.827988,-0.669753
922804554,,,209 AVENUE LOUIS BARTHOU 33000 BORDEAUX,44.821629,-0.582632
922804554,,,16 RUE SAINT SERNIN 33000 BORDEAUX,44.839695,-0.581994
922886387,,,"MAISON A 93, T CHEMIN DE LEYRAN 33140 VILLENAVE-D'ORNON",44.777645,-0.546592
922897087,,,261 ROUTE DE LA MUSCADELLE 33210 PUJOLS-SUR-CIRON,44.566069,-0.356864
923119846,,,165 COURS GAMBETTA 33400 TALENCE,44.815426,-0.587036
923186084,,,11 ALLEE JEAN GABIN 33600 PESSAC,44.802536,-0.680542
923311948,,,20 COURS BALGUERIE STUTTENBERG 33300 BORDEAUX,44.85544,-0.570868
924913155,,,BATIMENT B APPT 5 15 ALLEE DU MOULIN A VENT 33320 EYSINES,44.885508,-0.646051
924959448,,,2 RUE DE L??ESCOUARTE 33980 AUDENGE,44.69482,-0.986218
924994593,,,44 COURS DE LA MARNE 33800 BORDEAUX,44.830204,-0.569482
925001539,,,LORMONT,44.87595,-0.516136
925104390,,,BORDEAUX,44.851897,-0.587877
925158446,,,LD LES TERRES DOUCES 0 AVENUE DU PERIGORD 33370 SALLEB?UF,44.831494,-0.403624
925222614,,,13 RUE BREMONTIER 33800 BORDEAUX,44.82653,-0.571658
925323230,,,6 COURS MARECHAL GALLIENI 33400 TALENCE,44.825096,-0.58966
925326886,,,24 RUE PIERRE ANDRON 33520 BRUGES,44.882424,-0.604934
927966069,,,106 AVENUE DE BORDEAUX 33510 ANDERNOS-LES-BAINS,44.748893,-1.084141
928069822,,,RESIDENCE POINCARE 393 AVENUE D'ARES 33000 BORDEAUX,44.825624,-0.593009
928146588,,,921 AVENUE DE TOULOUSE 33140 CADAUJAC,,
928177856,,,104 RUE DU TONDU 33000 BORDEAUX,44.829903,-0.585188
928365865,,,LE TOURNE,44.034074,0.386648
928365865,,,MARTILLAC,44.725144,-0.554606
928380583,,,VILLENAVE-D'ORNON,44.77508,-0.55453
928462167,,,SAINT-GIRONS-D'AIGUEVIVES,45.143534,-0.53978
928532811,,,23 RUE VIEILLARD 33300 BORDEAUX,44.8613,-0.562502
928838689,,,38 ROUTE DE BORDEAUX 33880 CAMBES,44.734216,-0.470181
928987700,,,40 RUE DE LA GARE 33290 PAREMPUYRE,44.946384,-0.610044
928990779,,,RESIDENCE LES SALULES - BAT E1 - APT 7 AVENUE DU MARECHAL JUIN 33170 GRADIGNAN,44.772118,-0.596852
929003994,,,64 COURS DE VERDUN 33470 GUJAN-MESTRAS,44.636367,-1.077657
929096428,,,2 AVENUE DE VIANA 33650 LA BREDE,44.683946,-0.521209
929156123,,,BORDEAUX,44.851897,-0.587877
929257194,,,10 RUE DE LA BELLE ROSE 33130 BEGLES,44.811457,-0.550841
929296119,,,CARBON-BLANC,44.901703,-0.501126
929446037,,,72 BOULEVARD DE LA PLAGE 33120 ARCACHON,44.659753,-1.15329
929521656,,,BRUGES,44.881405,-0.60324
929608081,,,280 BOULEVARD DE LA PLAGE 33120 ARCACHON,44.662329,-1.170798
929656916,,,17 RUE DU MIRAIL 33000 BORDEAUX,44.83424,-0.571254
929670719,,,9 PLACE DE L'EGLISE 33112 SAINT-LAURENT-MEDOC,45.150697,-0.821222
929681872,,,24 RUE DE LA CHATELLENIE 33180 VERTHEUIL,45.249706,-0.848401
929721371,,,21 ZAE DE LA GARE VOIE B 33680 LE PORGE,44.876544,-1.079615
929774479,,,SAINT-CAPRAIS-DE-BORDEAUX,,
929824753,,,152 AVENUE LOUIS BARTHOU CAUD 33200 BORDEAUX,44.851945,-0.613399
929862803,,,LORMONT,44.87595,-0.516136
929893683,,,LE BOUSCAT,44.864761,-0.599933
929977148,,,12 ROUTE DE LANGON 33210 ROAILLAN,44.499968,-0.280406
929996288,,,29 COURS DE L'YSER 33800 BORDEAUX,44.82875,-0.56859
930018304,,,103 AVENUE MARC DOULUS 33620 SAINT-MARIENS,45.116799,-0.404082
930078035,,,158 RUE RAYMOND LAVIGNE 33110 LE BOUSCAT,44.864403,-0.616018
930146121,,,RESIDENCE LA MARNE 255 AVENUE DE LA MARNE 33700 MERIGNAC,44.832825,-0.646838
930260278,,,BOURG,16.329649,-61.457124
930276316,,,BATIMENT D86 1 RUE CHARLES DARWIN 33310 LORMONT,44.87502,-0.516636
930385117,,,"3, B RUE SAINT-JEAN 33230 COUTRAS",45.041104,-0.130011
930470729,,,3 CHEMIN DES MENUISIERS 33240 SAINT-ROMAIN-LA-VIRVEE,44.965866,-0.405718
930524350,,,2 RUE JEAN JAURES 33660 SAINT-SEURIN-SUR-L'ISLE,45.013689,-0.001871
930658794,,,156 RUE FONDAUDEGE 33000 BORDEAUX,44.84941,-0.584638
930683545,,,21 COURS DU GENERAL DE GAULLE 33390 BLAYE,45.123603,-0.663174
930683545,,,7 RUE NEUVE 33390 BLAYE,45.125997,-0.663242
930683545,,,ROUTE DE SAINTES 6 ROUTE DE SAINTES 33820 ETAULIERS,45.227544,-0.573866
930683545,,,50 AVENUE DE LA REPUBLIQUE 33820 SAINT-CIERS-SUR-GIRONDE,45.291503,-0.613492
930707773,,,MIOS,44.623515,-0.902244
930715313,,,BIGANOS,44.64819,-0.949103
930776083,,,104 AVENUE VICTOR HUGO 33110 LE BOUSCAT,44.86397,-0.590455
930884911,,,BORDEAUX,44.851897,-0.587877
930959531,,,76 AVENUE MONTESQUIEU 33160 SAINT-MEDARD-EN-JALLES,44.895443,-0.717698
931108369,,,140 AVENUE DE SOUBEYRAN 33460 ARSAC,44.99361,-0.693749
931167159,,,5 RUE CAMILLE PELLETAN 33150 CENON,44.86314,-0.519799
931201289,,,"54, B AVENUE DE L'ALOUETTE 33700 MERIGNAC",44.824623,-0.662062
931317804,,,60 AVENUE DU GENERAL DE GAULLE 33140 CADAUJAC,44.755025,-0.530131
931348379,,,4 ALLEE FONFREDE 33160 SAINT-MEDARD-EN-JALLES,44.858704,-0.731912
931389548,,,"71, T AVENUE DE PARIS 33620 CAVIGNAC",45.103426,-0.386879
931449300,,,GALERIE MARCHANDE DU CENTRE COMMERCIAL 4 PAVILLONS 10 RTE NATIONALE 33310 LORMONT,44.86922,-0.518982
931504385,,,14 AVENUE DU MARECHAL JOFFRE 33190 LA REOLE,44.580336,-0.038725
931558795,,,LORMONT,44.87595,-0.516136
931690226,,,RESIDENCE PARADOR APPT A207 10 RUE DE L'OR 33470 GUJAN-MESTRAS,44.635464,-1.074843
931750855,,,4 RUE DES BOUVIERS 33800 BORDEAUX,44.83311,-0.565096
931756316,,,"19, A ROUTE DE CAMBLANES 33670 CREON",44.767155,-0.36433
931870497,,,19 RUE DE LA REPUBLIQUE 33210 PREIGNAC,44.584632,-0.295023
931899256,,,1 RUE FEYDIEU 33520 BRUGES,44.882965,-0.611257
932227689,,,58 RUE DE LA REPUBLIQUE 33220 SAINTE-FOY-LA-GRANDE,44.841859,0.216558
932330822,,,BIS 143 RUE DES PILLETS 33620 CAVIGNAC,45.10347,-0.388987
932379845,,,88 RUE NOTRE DAME 33000 BORDEAUX,44.852283,-0.570761
932383573,,,11 CHEMIN DE LA HOUSE 33610 CANEJAN,44.750411,-0.641614
932390826,,,BORDEAUX,44.851897,-0.587877
932520950,,,19 RUE DES CAPERANS 33000 BORDEAUX,44.840633,-0.571412
932546922,,,17 CHEMIN DE BELLEVUE 33450 SAINT-LOUBES,44.923272,-0.446376
932593411,,,21 AVENUE DE L'ISLE 33230 GUITRES,45.042597,-0.184636
932715543,,,BRUGES,44.881405,-0.60324
932781081,,,100 AVENUE FRANCOIS MITTERRAND 33470 LE TEICH,44.623085,-1.026113
932879489,,,19 RUE SERVANDONI 33000 BORDEAUX,44.834923,-0.581626
933030876,,,LE PORGE,44.875625,-1.113831
933074882,,,TALENCE,44.80642,-0.592018
933075921,,,BORDEAUX,44.851897,-0.587877
933164022,,,123 COURS D'ORNANO 33700 MERIGNAC,44.834187,-0.621109
933242414,,,17 RUE DES VICTIMES DU 3 AOUT 1944 33580 MONSEGUR,44.65077,0.081416
933583692,,,APT 45 21 RUE BLANQUI 33300 BORDEAUX,44.867134,-0.552003
933598625,,,CHEZ MR BUROV EMIL 8 ROUTE DE FEYDIT 33160 SAINT-MEDARD-EN-JALLES,44.88145,-0.704533
933667057,,,200 BOULEVARD DE LA REPUBLIQUE 33510 ANDERNOS-LES-BAINS,44.741372,-1.097056
933684896,,,FONTET,44.553847,-0.026542
933731127,,,VAYRES,44.895861,-0.324263
933733214,,,16 AVENUE DU MARECHAL GALLIENI 33700 MERIGNAC,44.837166,-0.616609
933812497,,,243 RUE DE PESSAC 33000 BORDEAUX,44.82576,-0.588696
933883134,,,54 AVENUE JEAN MOULIN 33610 CESTAS,44.765962,-0.693252
934046285,,,16 RUE LEON MORIN 33600 PESSAC,44.795223,-0.666544
934059155,,,1 RUE EMILE DOUSSY 33120 ARCACHON,44.652868,-1.15162
934170705,,,21 RUE GEORGES LESIEUR 33300 BORDEAUX,44.861782,-0.554082
934460593,,,26 AVENUE DU MARECHAL JUIN 33700 MERIGNAC,44.815228,-0.637363
934529918,,,1 LE MOULIN BOURG 33670 CREON,44.776912,-0.350816
934566902,,,118 AVENUE DE LA BOETIE 33320 LE TAILLAN-MEDOC,44.90999,-0.690007
934665605,,,38 RUE DU PAS SAINT-GEORGES 33000 BORDEAUX,44.83921,-0.571937
934722323,,,5 IMPASSE DES BICHES 33990 NAUJAC-SUR-MER,45.277445,-1.041561
934773615,,,300 ROUTE DE GUITRES 33620 LAPOUYADE,45.087098,-0.285233
934773615,,,24 AVENUE FERNAND PILLOT 33133 GALGON,44.99139,-0.272748
934858846,,,2 PLACE DU DOYEN CARBONNIER 33500 LIBOURNE,44.911795,-0.242187
934868464,,,CENTRE COMMERCIAL  CENTRE CCIAL RIVES ARCINS 33130 BEGLES,44.808294,-0.571005
934909656,,,BORDEAUX,44.851897,-0.587877
934924168,,,4 RUE DE LA GARE 33380 BIGANOS,44.637267,-0.967329
934980905,,,350 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY (RD) 33600 PESSAC,44.757824,-0.73643
935024364,,,47 COURS PASTEUR 33000 BORDEAUX,44.834206,-0.574734
935046599,,,56 AVENUE MONTESQUIEU 33160 SAINT-MEDARD-EN-JALLES,44.89549,-0.71677
935047126,,,120 AVENUE DE L'HIPPODROME 33320 EYSINES,44.871666,-0.633842
935056267,,,14 COURS VICTOR HUGO 33130 BEGLES,,
935067652,,,3 ALLEE DIEUDONNE COSTES 33200 BORDEAUX,44.85769,-0.63531
935072009,,,ESPACE ALIENOR BATIMENT C2 11 AVENUE D'AQUITAINE 33520 BRUGES,44.88194,-0.611031
935110528,,,13 RUE DES POILUS 33600 PESSAC,44.805347,-0.631782
935116475,,,104 RUE PASCAL LAFARGUE 33300 BORDEAUX,44.878197,-0.551522
935160168,,,2 AVENUE RAYMOND POINCARE 33380 BIGANOS,44.650535,-0.984586
935160705,,,LOUCHATS,44.502145,-0.577305
935163055,,,3 ALLEE DE BOIS MENU 33370 FARGUES-SAINT-HILAIRE,44.826625,-0.446819
935267831,,,34 AVENUE DESCARTES 33160 SAINT-MEDARD-EN-JALLES,44.88432,-0.69206
935270447,,,156 RUE FREDERIC SEVENE 33400 TALENCE,44.804935,-0.58342
935279497,,,328 COURS DE LA SOMME 33800 BORDEAUX,44.816807,-0.572119
935294322,,,66 ROUTE DE TOULOUSE 33800 BORDEAUX,44.811848,-0.573673
937540433,,,LIBOURNE,44.920384,-0.226836
937555068,,,LANGON,44.535691,-0.241774
937563831,,,9 PLACE FERDINAND LARTIGUE 33340 BEGADAN,45.356817,-0.892938
937580819,,,204 AVENUE DU MEDOC 33320 EYSINES,44.887936,-0.644102
937616761,,,125 AVENUE GALLIENI 33500 LIBOURNE,44.916931,-0.23705
937654150,,,CENTRE COMMERCIAL DES 4 PAVILLONS  AVENUE DE PARIS 33310 LORMONT,44.869171,-0.519119
937720803,,,21 RUE DU BOUT DU PARC 33440 AMBARES-ET-LAGRAVE,44.946938,-0.508925
937748432,,,"6, B AVENUE DES SABLIERES 33114 LE BARP",44.667635,-0.792592
937756971,,,NAUJAC-SUR-MER,45.267702,-1.07266
937910693,,,7 RUE DU PORT 33710 GAURIAC,45.07826,-0.637096
938008588,,,"11, T RUE DES 2 PONTS 33640 CASTRES-GIRONDE",44.696961,-0.437977
938031192,,,5 AVENUE GEORGES MANDEL 33480 CASTELNAU-DE-MEDOC,45.027,-0.797692
938063674,,,36 RUE SAINT-SIMON 33820 SAINT-CIERS-SUR-GIRONDE,45.29386,-0.620448
938067535,,,CENTRE COMMERCIAL AUCHAN  RUE DE LA GABARE 33270 BOULIAC,44.81841,-0.523737
938083748,,,39 RUE DES FAUVETTES 33560 SAINTE-EULALIE,44.918663,-0.474576
938203841,,,CELLULE B7 DU CENTRE COMMERCIAL 274 ROUTE DE PAUILLAC 33290 LE PIAN-MEDOC,44.9584,-0.628711
938241312,,,5 RUE DU 11 NOVEMBRE 1918 33340 CIVRAC-EN-MEDOC,45.337662,-0.898263
938244100,,,FH3 10 A35 6 RES JULES VERNE 10 RUE VOLTAIRE 33270 FLOIRAC,44.844902,-0.509826
938350576,,,CREON,47.781513,-1.678555
938401726,,,"3, B CHEMIN DE CHEVALIER 33133 GALGON",44.987643,-0.276462
938466208,,,85 RUE DU PRESIDENT CARNOT 33500 LIBOURNE,44.917537,-0.243985
938467255,,,"1, T RUE DU ROYAUME-UNI 33600 PESSAC",44.793667,-0.704601
938608015,,,BAT C 41 45 RUE EDOUARD HERRIOT 33310 LORMONT,44.868287,-0.519042
938692423,,,80 AVENUE CHARLES DE GAULLE 33650 LA BREDE,44.687176,-0.517918
938727617,,,9 RUE BUHAN 33000 BORDEAUX,44.836555,-0.570661
938763828,,,20 AVENUE DU FRONSADAIS 33240 CADILLAC-EN-FRONSADAIS,44.969705,-0.379051
938772167,,,114 AVENUE MONTAIGNE 33160 SAINT-MEDARD-EN-JALLES,44.891827,-0.709346
938778651,,,CAMBLANES-ET-MEYNAC,44.764364,-0.473133
938837374,,,6 RUE DES GANTS 33000 BORDEAUX,44.831463,-0.581268
938877222,,,34 RUE ALFRED DEJEAN 33120 ARCACHON,44.657836,-1.15429
938953171,,,36 COURS DE LA MARNE 33800 BORDEAUX,44.830273,-0.569786
938970035,,,569 COURS DE LA LIBERATION 33400 TALENCE,44.800926,-0.595428
938989191,,,TALAIS,45.472506,-1.05076
939119574,,,1 LIEU DIT MONTAUBAN 33920 SAINT-CHRISTOLY-DE-BLAYE,45.141757,-0.521644
939128625,,,5 RUE JOSEPH JACQUARD 33510 ANDERNOS-LES-BAINS,44.766741,-1.075666
939286928,,,122 AVENUE ALEXIS CAPELLE 33130 BEGLES,44.81672,-0.5486
939296331,,,100 COURS DES FOSSES 33210 LANGON,44.553742,-0.246401
939399564,,,42 RUE JEAN LAVILADIE 33240 VIRSAC,45.026542,-0.443151
939421491,,,70 RUE DE LA BENAUGE 33100 BORDEAUX,44.840412,-0.555356
939428835,,,64/68 68 COURS DE L'YSER 33800 BORDEAUX,44.827232,-0.568975
939581278,,,14 RUE DE LA COMMANDERIE 33220 PINEUILH,44.822787,0.23489
939897641,,,47 RUE JULES FERRY 33500 LIBOURNE,44.914089,-0.24574
939924304,,,10 RUE DES VIGNERONS 33180 SAINT-ESTEPHE,45.265647,-0.770722
939941498,,,77 RUE DU PRESIDENT CARNOT 33500 LIBOURNE,44.917379,-0.244278
940001068,,,LE TEICH,44.622612,-1.017533
940107881,,,8 COURS MARECHAL GALLIENI 33400 TALENCE,44.82505,-0.589747
940388424,,,PRECHAC,44.390917,-0.362852
940410350,,,6 RUE EMILE HUGUET 33500 LIBOURNE,44.915012,-0.231564
940451198,,,56 RUE DE LA COMPAGNIE DU MIDI 33800 BORDEAUX,44.820946,-0.560051
940463284,,,5 RUE PIERRE ET MARIE CURIE 33130 BEGLES,44.8082,-0.553903
940559933,,,42 RUE MAGELLAN 33185 LE HAILLAN,44.870514,-0.690595
940629488,,,34 RUE DE LA MIRANTE 33600 PESSAC,44.803318,-0.672121
940632904,,,8 IMPASSE CALAIS 33130 BEGLES,44.803036,-0.555381
940731284,,,25 RUE PASTEUR 33200 BORDEAUX,44.84512,-0.600567
940769698,,,80 RUE DU PRESIDENT CARNOT 33500 LIBOURNE,44.917323,-0.244143
940769698,,,33 RUE JEAN JAURES 33250 PAUILLAC,45.20026,-0.75035
940777949,,,AVENUE GUSTAVE EIFFEL 1 AVENUE GUSTAVE EIFFEL 33440 SAINT-VINCENT-DE-PAUL,44.947046,-0.46915
940883580,,,FLOIRAC,44.83245,-0.521121
940959695,,,RES VILLA D ALBRET RDC 105 17 RUE TASTET 33000 BORDEAUX,44.83523,-0.581795
940998230,,,268 COURS DE L'ARGONNE 33000 BORDEAUX,44.82217,-0.581569
941086605,,,"146, T AVENUE DE LA COTE D'ARGENT 33380 BIGANOS",44.641256,-0.960278
941101511,,,BORDEAUX,44.851897,-0.587877
941102931,,,3 COURS DE L'YSER 33800 BORDEAUX,44.829678,-0.568212
941163867,,,LANGON,44.535691,-0.241774
941183808,,,60  ROUTE DE LEOGNAN 33140 VILLENAVE-D'ORNON,44.766426,-0.579999
941266348,,,MERIGNAC,44.83337,-0.674682
941306656,,,"12, B RUE DU CAPTALAT 33260 LA TESTE-DE-BUCH",44.632444,-1.144668
941529265,,,107 AVENUE LEO DROUYN 33450 IZON,44.922048,-0.353438
941604282,,,26 COURS DE L'YSER 33800 BORDEAUX,44.82868,-0.568387
941638215,,,96 AVENUE DE LA FORET 33700 MERIGNAC,44.860134,-0.651637
941638215,,,223 AVENUE DE SAINT-MEDARD 33320 EYSINES,44.863815,-0.659457
941772717,,,PAV 0004 31 RUE DE LATTRE DE TASSIGNY 33290 BLANQUEFORT,44.90602,-0.627504
941816233,,,17 CHEMIN DES CAFES 33340 QUEYRAC,45.348303,-1.002971
941836124,,,6 RUE EDOUARD HERRIOT 33400 TALENCE,44.803135,-0.581882
941914962,,,BRUGES,44.881405,-0.60324
942021221,,,13 AVENUE DE LA LIBERATION 33680 LACANAU,44.978226,-1.07838
942037748,,,"1, B RUE MONTAIGNE 33910 SAINT-CIERS-D'ABZAC",45.03088,-0.277136
942127622,,,188 COURS DE LA MARNE 33800 BORDEAUX,44.828022,-0.559776
942280926,,,PRT 156 BAT B ENTREE B2 52 RUE GASTON MONMOUSSEAU 33130 BEGLES,44.80079,-0.540726
942379611,,,"8, A RUE DES ESCLOPS 33770 SALLES",44.558696,-0.914052
942504754,,,APT 65 24 RUE DU TONDU 33000 BORDEAUX,44.832382,-0.581432
942517509,,,3 RUE SAINT-SIMON 33390 BLAYE,45.124813,-0.664025
